Column1,Country,Year,Session number,Vote,Overall vote result,Month,Text_number,In favour,Against,Abstaining,Text title,Type,Topic,Main sponsors,Spochina,OIC,EU,WEOG,LMG,AfrU,G7,G20,Chinainfav,Chinagainst,ODI_MOFCOM,BU_ODA,AEI_FDI,FT_ODI
14820,Mauritius,2009,HRC-10,In favour,In favour,MAR,10/25,22,1,24,"Discrimination based on religion or belief and its impact on the enjoyment ofeconomic, social and cultural rights",Thematic - Civil and Political Rights,Freedom of Religion and Belief,Czechia (EU),0,0,0,0,0,1,0,0,0,0,,260,740,
14821,Mauritius,2009,HRC-10,Against,In favour,MAR,10/117,29,3,15,Publication of reports completed by the Subcommission on the Promotion andProtection of Human Rights,Institutional/Procedural,Subcommission on the Promotion and Protection of Human Rights,Czechia (EU),0,0,0,0,0,1,0,0,0,0,,260,740,
14822,Mauritius,2009,HRC-12,In favour,In favour,SEP,12/09,33,14,0,Human rights and international solidarity,"Thematic - Economic, Social and Cultural Rights",International Solidarity,Cuba,0,0,0,0,0,1,0,0,0,0,,260,740,
14823,Mauritius,2009,HRC-12,Against,In favour,SEP,12/21,26,15,6,Promoting human rights and fundamental freedom through a better understanding of traditional values of humankind,Thematic - Cross-Cutting/Other,Traditional Values,Russian Federation,0,0,0,0,0,1,0,0,0,0,,260,740,
14824,Mauritius,2009,HRC-12,In favour,In favour,SEP,12/22,32,14,0,Human rights and unilateral coercive measures,"Thematic - Economic, Social and Cultural Rights",Unilateral Coercive Measures,Egypt (NAM),0,0,0,0,0,1,0,0,0,0,,260,740,
14825,Mauritius,2009,HRC-12,In favour,In favour,SEP,12/23,33,0,14,The right to development,"Thematic - Economic, Social and Cultural Rights",Development,Egypt (NAM),0,0,0,0,0,1,0,0,0,0,,260,740,
14826,Mauritius,2009,HRC-12,In favour,In favour,SEP,12/119,31,13,2,"The effect of foreign debt and other related international financial obligations of States on the full enjoyment of all human rights , particularly economic, social and cultural rights","Thematic - Economic, Social and Cultural Rights",Foreign Debt,Cuba,0,0,0,0,0,1,0,0,0,0,,260,740,
14827,Mauritius,2009,HRC-11,Abstaining,In favour,SPE,S-11/1,29,12,6,Assistance to Sri Lanka in the promotion and protection of human rights,Country - Situations,Sri Lanka,Sri Lanka,0,0,0,0,0,1,0,0,0,0,,260,740,
14828,Mauritius,2009,S-12,In favour,In favour,SPE,S-12/1,25,6,11,"The human rights situation in the Occupied Palestinian Territory, including East Jerusalem",Country - Situations,Palestine,Pakistan (African Group) (Arab Group) (OIC) (NAM),0,0,0,0,0,1,0,0,0,0,,260,740,
15099,Bosnia and Herzegovina,2009,HRC-10,Against,In favour,MAR,10/30,34,13,0,Elaboration of complementary standards to the International Convention on theElimination of All Forms of Racial Discrimination,Thematic - Civil and Political Rights,Racism,South Africa (African Group),0,0,0,0,0,0,0,0,0,0,,,,
15100,Bosnia and Herzegovina,2009,HRC-10,Abstaining,In favour,MAR,10/33,33,0,14,Situation of human rights in the Democratic Republic of the Congo and thestrengthening of technical cooperation and consultative services,Country - Technical Support/Capacity Building,Democratic Republic of the Congo,Egypt (African Group),0,0,0,0,0,0,0,0,0,0,,,,
15101,Bosnia and Herzegovina,2009,HRC-10,In favour,In favour,MAR,10/16,26,6,15,Situation of human rights in the Democratic People’s Republic of Korea,Country - Situations,Democratic People's Republic of Korea,"Czechia (EU), Japan",0,0,0,0,0,0,0,0,0,0,,,,
15102,Bosnia and Herzegovina,2009,HRC-10,Abstaining,In favour,MAR,10/17,33,1,13,Human rights in the occupied Syrian Golan,Country - Situations,Israel,Pakistan (OIC),0,0,0,0,0,0,0,0,0,0,,,,
15103,Bosnia and Herzegovina,2009,HRC-10,In favour,In favour,MAR,10/18,46,1,0,"Israeli settlements in the Occupied Palestinian Territory, including East Jerusalem,and in the occupied Syrian Golan",Country - Situations,Palestine,Pakistan (OIC),0,0,0,0,0,0,0,0,0,0,,,,
15104,Bosnia and Herzegovina,2009,HRC-10,In favour,In favour,MAR,10/19,35,4,8,Human rights violations emanating from the Israeli military attacks and operationsin the Occupied Palestinian Territory,Country - Situations,Palestine,Pakistan (OIC),0,0,0,0,0,0,0,0,0,0,,,,
15105,Bosnia and Herzegovina,2009,HRC-10,Against,In favour,MAR,10/05,33,12,2,Composition of staff of the Office of the United Nations High Commissioner for Human Rights,Thematic - Cross-Cutting/Other,Office of the High Commissioner for Human Rights,Cuba,0,0,0,0,0,0,0,0,0,0,,,,
15106,Bosnia and Herzegovina,2009,HRC-10,Against,In favour,MAR,10/21,33,1,13,"Follow-up to Council resolution S-9/1 on the grave violations of human rights in the Occupied Palestinian Territory, particularly due to the recent Israeli military attacks against the occupied Gaza Strip",Country - Situations,Palestine,Pakistan (OIC),0,0,0,0,0,0,0,0,0,0,,,,
15107,Bosnia and Herzegovina,2009,HRC-10,Against,In favour,MAR,10/11,32,12,3,The use of mercenaries as a means of violating human rights and impeding the exercise of the right of peoples to self-determination,Thematic - Cross-Cutting/Other,Mercenaries,Cuba,0,0,0,0,0,0,0,0,0,0,,,,
15108,Bosnia and Herzegovina,2009,HRC-10,Abstaining,In favour,MAR,10/22,23,11,13,Combating defamation of religions,Thematic - Civil and Political Rights,Freedom of Religion and Belief,Pakistan (OIC),0,0,0,0,0,0,0,0,0,0,,,,
15109,Bosnia and Herzegovina,2009,HRC-10,In favour,In favour,MAR,10/24,34,0,13,"Torture and other cruel, inhuman or degrading treatment or punishment: the role and responsibility of medical and other health personnel",Thematic - Civil and Political Rights,Torture,Denmark,0,0,0,0,0,0,0,0,0,0,,,,
15110,Bosnia and Herzegovina,2009,HRC-10,Abstaining,In favour,MAR,10/25,22,1,24,"Discrimination based on religion or belief and its impact on the enjoyment ofeconomic, social and cultural rights",Thematic - Civil and Political Rights,Freedom of Religion and Belief,Czechia (EU),0,0,0,0,0,0,0,0,0,0,,,,
15111,Bosnia and Herzegovina,2009,HRC-10,In favour,In favour,MAR,10/117,29,3,15,Publication of reports completed by the Subcommission on the Promotion andProtection of Human Rights,Institutional/Procedural,Subcommission on the Promotion and Protection of Human Rights,Czechia (EU),0,0,0,0,0,0,0,0,0,0,,,,
15112,Bosnia and Herzegovina,2009,HRC-12,Against,In favour,SEP,12/09,33,14,0,Human rights and international solidarity,"Thematic - Economic, Social and Cultural Rights",International Solidarity,Cuba,0,0,0,0,0,0,0,0,0,0,,,,
15113,Bosnia and Herzegovina,2009,HRC-12,Abstaining,In favour,SEP,12/21,26,15,6,Promoting human rights and fundamental freedom through a better understanding of traditional values of humankind,Thematic - Cross-Cutting/Other,Traditional Values,Russian Federation,0,0,0,0,0,0,0,0,0,0,,,,
15114,Bosnia and Herzegovina,2009,HRC-12,Against,In favour,SEP,12/22,32,14,0,Human rights and unilateral coercive measures,"Thematic - Economic, Social and Cultural Rights",Unilateral Coercive Measures,Egypt (NAM),0,0,0,0,0,0,0,0,0,0,,,,
15115,Bosnia and Herzegovina,2009,HRC-12,Abstaining,In favour,SEP,12/23,33,0,14,The right to development,"Thematic - Economic, Social and Cultural Rights",Development,Egypt (NAM),0,0,0,0,0,0,0,0,0,0,,,,
15116,Bosnia and Herzegovina,2009,HRC-12,Against,In favour,SEP,12/119,31,13,2,"The effect of foreign debt and other related international financial obligations of States on the full enjoyment of all human rights , particularly economic, social and cultural rights","Thematic - Economic, Social and Cultural Rights",Foreign Debt,Cuba,0,0,0,0,0,0,0,0,0,0,,,,
15117,Bosnia and Herzegovina,2009,HRC-11,Against,In favour,SPE,S-11/1,29,12,6,Assistance to Sri Lanka in the promotion and protection of human rights,Country - Situations,Sri Lanka,Sri Lanka,0,0,0,0,0,0,0,0,0,0,,,,
15118,Bosnia and Herzegovina,2009,S-12,Abstaining,In favour,SPE,S-12/1,25,6,11,"The human rights situation in the Occupied Palestinian Territory, including East Jerusalem",Country - Situations,Palestine,Pakistan (African Group) (Arab Group) (OIC) (NAM),0,0,0,0,0,0,0,0,0,0,,,,
15146,Nicaragua,2009,HRC-10,In favour,In favour,MAR,10/30,34,13,0,Elaboration of complementary standards to the International Convention on theElimination of All Forms of Racial Discrimination,Thematic - Civil and Political Rights,Racism,South Africa (African Group),0,0,0,0,1,0,0,0,0,0,,,,
15147,Nicaragua,2009,HRC-10,Abstaining,In favour,MAR,10/33,33,0,14,Situation of human rights in the Democratic Republic of the Congo and thestrengthening of technical cooperation and consultative services,Country - Technical Support/Capacity Building,Democratic Republic of the Congo,Egypt (African Group),0,0,0,0,1,0,0,0,0,0,,,,
15148,Nicaragua,2009,HRC-10,Abstaining,In favour,MAR,10/16,26,6,15,Situation of human rights in the Democratic People’s Republic of Korea,Country - Situations,Democratic People's Republic of Korea,"Czechia (EU), Japan",0,0,0,0,1,0,0,0,0,0,,,,
15149,Nicaragua,2009,HRC-10,In favour,In favour,MAR,10/17,33,1,13,Human rights in the occupied Syrian Golan,Country - Situations,Israel,Pakistan (OIC),0,0,0,0,1,0,0,0,0,0,,,,
15150,Nicaragua,2009,HRC-10,In favour,In favour,MAR,10/18,46,1,0,"Israeli settlements in the Occupied Palestinian Territory, including East Jerusalem,and in the occupied Syrian Golan",Country - Situations,Palestine,Pakistan (OIC),0,0,0,0,1,0,0,0,0,0,,,,
15151,Nicaragua,2009,HRC-10,In favour,In favour,MAR,10/19,35,4,8,Human rights violations emanating from the Israeli military attacks and operationsin the Occupied Palestinian Territory,Country - Situations,Palestine,Pakistan (OIC),0,0,0,0,1,0,0,0,0,0,,,,
15152,Nicaragua,2009,HRC-10,In favour,In favour,MAR,10/05,33,12,2,Composition of staff of the Office of the United Nations High Commissioner for Human Rights,Thematic - Cross-Cutting/Other,Office of the High Commissioner for Human Rights,Cuba,0,0,0,0,1,0,0,0,0,0,,,,
15153,Nicaragua,2009,HRC-10,In favour,In favour,MAR,10/21,33,1,13,"Follow-up to Council resolution S-9/1 on the grave violations of human rights in the Occupied Palestinian Territory, particularly due to the recent Israeli military attacks against the occupied Gaza Strip",Country - Situations,Palestine,Pakistan (OIC),0,0,0,0,1,0,0,0,0,0,,,,
15154,Nicaragua,2009,HRC-10,In favour,In favour,MAR,10/11,32,12,3,The use of mercenaries as a means of violating human rights and impeding the exercise of the right of peoples to self-determination,Thematic - Cross-Cutting/Other,Mercenaries,Cuba,0,0,0,0,1,0,0,0,0,0,,,,
15155,Nicaragua,2009,HRC-10,In favour,In favour,MAR,10/22,23,11,13,Combating defamation of religions,Thematic - Civil and Political Rights,Freedom of Religion and Belief,Pakistan (OIC),0,0,0,0,1,0,0,0,0,0,,,,
15156,Nicaragua,2009,HRC-10,In favour,In favour,MAR,10/24,34,0,13,"Torture and other cruel, inhuman or degrading treatment or punishment: the role and responsibility of medical and other health personnel",Thematic - Civil and Political Rights,Torture,Denmark,0,0,0,0,1,0,0,0,0,0,,,,
15157,Nicaragua,2009,HRC-10,In favour,In favour,MAR,10/25,22,1,24,"Discrimination based on religion or belief and its impact on the enjoyment ofeconomic, social and cultural rights",Thematic - Civil and Political Rights,Freedom of Religion and Belief,Czechia (EU),0,0,0,0,1,0,0,0,0,0,,,,
15158,Nicaragua,2009,HRC-10,In favour,In favour,MAR,10/117,29,3,15,Publication of reports completed by the Subcommission on the Promotion andProtection of Human Rights,Institutional/Procedural,Subcommission on the Promotion and Protection of Human Rights,Czechia (EU),0,0,0,0,1,0,0,0,0,0,,,,
15159,Nicaragua,2009,HRC-12,In favour,In favour,SEP,12/09,33,14,0,Human rights and international solidarity,"Thematic - Economic, Social and Cultural Rights",International Solidarity,Cuba,0,0,0,0,1,0,0,0,0,0,,,,
15160,Nicaragua,2009,HRC-12,In favour,In favour,SEP,12/21,26,15,6,Promoting human rights and fundamental freedom through a better understanding of traditional values of humankind,Thematic - Cross-Cutting/Other,Traditional Values,Russian Federation,0,0,0,0,1,0,0,0,0,0,,,,
15161,Nicaragua,2009,HRC-12,In favour,In favour,SEP,12/22,32,14,0,Human rights and unilateral coercive measures,"Thematic - Economic, Social and Cultural Rights",Unilateral Coercive Measures,Egypt (NAM),0,0,0,0,1,0,0,0,0,0,,,,
15162,Nicaragua,2009,HRC-12,In favour,In favour,SEP,12/23,33,0,14,The right to development,"Thematic - Economic, Social and Cultural Rights",Development,Egypt (NAM),0,0,0,0,1,0,0,0,0,0,,,,
15163,Nicaragua,2009,HRC-12,In favour,In favour,SEP,12/119,31,13,2,"The effect of foreign debt and other related international financial obligations of States on the full enjoyment of all human rights , particularly economic, social and cultural rights","Thematic - Economic, Social and Cultural Rights",Foreign Debt,Cuba,0,0,0,0,1,0,0,0,0,0,,,,
15164,Nicaragua,2009,HRC-11,In favour,In favour,SPE,S-11/1,29,12,6,Assistance to Sri Lanka in the promotion and protection of human rights,Country - Situations,Sri Lanka,Sri Lanka,0,0,0,0,1,0,0,0,0,0,,,,
15165,Nicaragua,2009,S-12,In favour,In favour,SPE,S-12/1,25,6,11,"The human rights situation in the Occupied Palestinian Territory, including East Jerusalem",Country - Situations,Palestine,Pakistan (African Group) (Arab Group) (OIC) (NAM),0,0,0,0,1,0,0,0,0,0,,,,
15186,Azerbaijan,2009,HRC-10,In favour,In favour,MAR,10/30,34,13,0,Elaboration of complementary standards to the International Convention on theElimination of All Forms of Racial Discrimination,Thematic - Civil and Political Rights,Racism,South Africa (African Group),0,1,0,0,0,0,0,0,0,0,,,,6.2
15187,Azerbaijan,2009,HRC-10,In favour,In favour,MAR,10/33,33,0,14,Situation of human rights in the Democratic Republic of the Congo and thestrengthening of technical cooperation and consultative services,Country - Technical Support/Capacity Building,Democratic Republic of the Congo,Egypt (African Group),0,1,0,0,0,0,0,0,0,0,,,,6.2
15188,Azerbaijan,2009,HRC-10,Abstaining,In favour,MAR,10/16,26,6,15,Situation of human rights in the Democratic People’s Republic of Korea,Country - Situations,Democratic People's Republic of Korea,"Czechia (EU), Japan",0,1,0,0,0,0,0,0,0,0,,,,6.2
15189,Azerbaijan,2009,HRC-10,In favour,In favour,MAR,10/17,33,1,13,Human rights in the occupied Syrian Golan,Country - Situations,Israel,Pakistan (OIC),0,1,0,0,0,0,0,0,0,0,,,,6.2
15190,Azerbaijan,2009,HRC-10,In favour,In favour,MAR,10/18,46,1,0,"Israeli settlements in the Occupied Palestinian Territory, including East Jerusalem,and in the occupied Syrian Golan",Country - Situations,Palestine,Pakistan (OIC),0,1,0,0,0,0,0,0,0,0,,,,6.2
15191,Azerbaijan,2009,HRC-10,In favour,In favour,MAR,10/19,35,4,8,Human rights violations emanating from the Israeli military attacks and operationsin the Occupied Palestinian Territory,Country - Situations,Palestine,Pakistan (OIC),0,1,0,0,0,0,0,0,0,0,,,,6.2
15192,Azerbaijan,2009,HRC-10,In favour,In favour,MAR,10/05,33,12,2,Composition of staff of the Office of the United Nations High Commissioner for Human Rights,Thematic - Cross-Cutting/Other,Office of the High Commissioner for Human Rights,Cuba,0,1,0,0,0,0,0,0,0,0,,,,6.2
15193,Azerbaijan,2009,HRC-10,In favour,In favour,MAR,10/21,33,1,13,"Follow-up to Council resolution S-9/1 on the grave violations of human rights in the Occupied Palestinian Territory, particularly due to the recent Israeli military attacks against the occupied Gaza Strip",Country - Situations,Palestine,Pakistan (OIC),0,1,0,0,0,0,0,0,0,0,,,,6.2
15194,Azerbaijan,2009,HRC-10,In favour,In favour,MAR,10/11,32,12,3,The use of mercenaries as a means of violating human rights and impeding the exercise of the right of peoples to self-determination,Thematic - Cross-Cutting/Other,Mercenaries,Cuba,0,1,0,0,0,0,0,0,0,0,,,,6.2
15195,Azerbaijan,2009,HRC-10,In favour,In favour,MAR,10/22,23,11,13,Combating defamation of religions,Thematic - Civil and Political Rights,Freedom of Religion and Belief,Pakistan (OIC),0,1,0,0,0,0,0,0,0,0,,,,6.2
15196,Azerbaijan,2009,HRC-10,In favour,In favour,MAR,10/24,34,0,13,"Torture and other cruel, inhuman or degrading treatment or punishment: the role and responsibility of medical and other health personnel",Thematic - Civil and Political Rights,Torture,Denmark,0,1,0,0,0,0,0,0,0,0,,,,6.2
15197,Azerbaijan,2009,HRC-10,Abstaining,In favour,MAR,10/25,22,1,24,"Discrimination based on religion or belief and its impact on the enjoyment ofeconomic, social and cultural rights",Thematic - Civil and Political Rights,Freedom of Religion and Belief,Czechia (EU),0,1,0,0,0,0,0,0,0,0,,,,6.2
15198,Azerbaijan,2009,HRC-10,In favour,In favour,MAR,10/117,29,3,15,Publication of reports completed by the Subcommission on the Promotion andProtection of Human Rights,Institutional/Procedural,Subcommission on the Promotion and Protection of Human Rights,Czechia (EU),0,1,0,0,0,0,0,0,0,0,,,,6.2
